entry_date,ticker,direction,entry_price,size,stop_loss,take_profit,reasoning,exit_date,exit_price,pnl,exit_reason
2023-11-02,BHARTIARTL.NS,long,907.3163835051998,131,886.5660185929087,919.9109172667468,Mock forecast (uptrend) due to missing Gemini API key.,2023-11-03,919.9109172667468,1649.8839227626474,Take-Profit
2023-11-03,BHARTIARTL.NS,short,912.2474246213361,-129,925.6418211772968,891.7418946802709,Mock forecast (downtrend) due to missing Gemini API key.,2023-11-06,925.6418211772968,-1727.8771557189334,Stop-Loss
2023-11-06,BHARTIARTL.NS,long,921.3206416028502,130,903.5019446586011,937.1397614512922,Mock forecast (uptrend) due to missing Gemini API key.,2023-11-15,937.1397614512922,2056.4855802974635,Take-Profit
2023-11-16,BHARTIARTL.NS,short,935.9165790075699,-139,950.3516237092413,918.9709673785637,Mock forecast (downtrend) due to missing Gemini API key.,2023-11-20,950.3516237092413,-2006.4712135323189,Stop-Loss
2023-11-20,BHARTIARTL.NS,long,935.9165590901432,147,921.4838428472974,951.2481867504785,Mock forecast (uptrend) due to missing Gemini API key.,2023-11-21,951.2481867504785,2253.7492660692806,Take-Profit
2023-11-22,BHARTIARTL.NS,long,960.8677523229487,140,944.0951939873928,975.2920403410283,Mock forecast (uptrend) due to missing Gemini API key.,2023-11-29,975.2920403410283,2019.4003225311371,Take-Profit
2023-12-01,BHARTIARTL.NS,long,1001.0066063773827,134,986.7286006412678,1019.3536260655493,Mock forecast (uptrend) due to missing Gemini API key.,2023-12-04,1019.3536260655493,2458.5006382143238,Take-Profit
2023-12-05,BHARTIARTL.NS,short,1024.4786206887675,-130,1033.0605398134517,999.4590751706061,Mock forecast (downtrend) due to missing Gemini API key.,2023-12-07,999.4590751706061,3252.5409173609833,Take-Profit
2023-12-07,BHARTIARTL.NS,long,1001.0066415405273,132,996.1663305101882,1029.2062451921447,Mock forecast (uptrend) due to missing Gemini API key.,2023-12-08,996.1663305101882,-638.9210560047586,Stop-Loss
2023-12-08,BHARTIARTL.NS,long,984.9313421944802,114,969.8094709133868,1008.0853986454322,Mock forecast (uptrend) due to missing Gemini API key.,2023-12-18,969.8094709133868,-1723.893326044645,Stop-Loss
2023-12-18,BHARTIARTL.NS,short,981.2823531014303,-126,993.7690675292552,958.9955930664618,Mock forecast (downtrend) due to missing Gemini API key.,2023-12-20,958.9955930664618,2808.1317644060373,Take-Profit
2023-12-20,BHARTIARTL.NS,long,979.2113323582611,133,960.7111976422458,993.638019842891,Mock forecast (uptrend) due to missing Gemini API key.,2023-12-21,960.7111976422458,-2460.5179172300323,Stop-Loss
2023-12-21,BHARTIARTL.NS,short,954.654614673378,-127,972.890107561314,938.5096824312687,Mock forecast (downtrend) due to missing Gemini API key.,2023-12-22,972.890107561314,-2315.90759676788,Stop-Loss
2023-12-27,BHARTIARTL.NS,short,986.2134182789054,-125,1001.0605307402564,966.0721040325228,Mock forecast (downtrend) due to missing Gemini API key.,2023-12-28,1001.0605307402564,-1855.8890576688755,Stop-Loss
